# Model:              Yoke ima Lab _ Vitor -V5.mph
# Version:            COMSOL 5.3.0.260
# Date:               Jan 15 2020, 14:49
# Dimension:          2
# Nodes:              10201
# Expressions:        1
# Description:        Campo aplicado
# Length unit:        m
# R                       Z                        mf2.normH (A/m)
0.014                     -0.005200000000000001    101.81590405069366
0.0145                    -0.005200000000000001    94.74829674420332
0.015                     -0.005200000000000001    88.15303799210342
0.0155                    -0.005200000000000001    81.98455948892997
0.016                     -0.005200000000000001    76.20301231070646
0.0165                    -0.005200000000000001    70.77340530808898
0.017                     -0.005200000000000001    65.66489687018361
0.0175                    -0.005200000000000001    60.850209814194145
0.018000000000000002      -0.005200000000000001    56.30514604326402
0.0185                    -0.005200000000000001    52.008182903761764
0.019                     -0.005200000000000001    47.94013732359004
0.0195                    -0.005200000000000001    44.083887182905116
0.02                      -0.005200000000000001    40.42414225655769
0.0205                    -0.005200000000000001    36.94725976884939
0.021                     -0.005200000000000001    33.64110245891902
0.021500000000000002      -0.005200000000000001    30.494940565025335
0.022                     -0.005200000000000001    27.49940411412534
0.0225                    -0.005200000000000001    24.64649984146674
0.023                     -0.005200000000000001    21.929720871515013
0.0235                    -0.005200000000000001    19.344302931985993
0.024                     -0.005200000000000001    16.887731143800707
0.0245                    -0.005200000000000001    14.56070484282392
0.025                     -0.005200000000000001    12.368989640243438
0.025500000000000002      -0.005200000000000001    10.3270733476967
0.026000000000000002      -0.005200000000000001    8.465583706356165
0.0265                    -0.005200000000000001    6.84617474054737
0.027                     -0.005200000000000001    5.586710833392089
0.0275                    -0.005200000000000001    4.873549868388562
0.028                     -0.005200000000000001    4.86314053230168
0.0285                    -0.005200000000000001    5.49121972244033
0.029                     -0.005200000000000001    6.525687839799101
0.029500000000000002      -0.005200000000000001    7.767544218827666
0.03                      -0.005200000000000001    9.102523229131595
0.0305                    -0.005200000000000001    10.471594692957328
0.031                     -0.005200000000000001    11.844167106926669
0.0315                    -0.005200000000000001    13.203922731879839
0.032                     -0.005200000000000001    14.541955280396003
0.0325                    -0.005200000000000001    15.853389502854425
0.033                     -0.005200000000000001    17.135641037039473
0.0335                    -0.005200000000000001    18.38747633915021
0.034                     -0.005200000000000001    19.60848138253117
0.0345                    -0.005200000000000001    20.79874915238924
0.035                     -0.005200000000000001    21.958689413058096
0.035500000000000004      -0.005200000000000001    23.0889095019661
0.036000000000000004      -0.005200000000000001    24.1901378189404
0.0365                    -0.005200000000000001    25.263173763864454
0.037                     -0.005200000000000001    26.308854494609253
0.0375                    -0.005200000000000001    27.328032629753377
0.038                     -0.005200000000000001    28.32156121524599
0.0385                    -0.005200000000000001    29.290283594362794
0.039                     -0.005200000000000001    30.23502663527644
0.0395                    -0.005200000000000001    31.156596284753014
0.04                      -0.005200000000000001    32.05577474856798
0.0405                    -0.005200000000000001    32.93331881689185
0.041                     -0.005200000000000001    33.78995899895517
0.0415                    -0.005200000000000001    34.62639923008012
0.042                     -0.005200000000000001    35.44331698233973
0.0425                    -0.005200000000000001    36.241363657768794
0.043000000000000003      -0.005200000000000001    37.021165176496645
0.043500000000000004      -0.005200000000000001    37.78332269616444
0.044                     -0.005200000000000001    38.52841341622436
0.0445                    -0.005200000000000001    39.25699143323306
0.045                     -0.005200000000000001    39.96958862234314
0.0455                    -0.005200000000000001    40.666715527019974
0.046                     -0.005200000000000001    41.34886224394986
0.0465                    -0.005200000000000001    42.016499293749554
0.047                     -0.005200000000000001    42.670078470999584
0.0475                    -0.005200000000000001    43.31003366897935
0.048                     -0.005200000000000001    43.93678167625509
0.0485                    -0.005200000000000001    44.550722943178634
0.049                     -0.005200000000000001    45.152242317435615
0.0495                    -0.005200000000000001    45.74170974828349
0.05                      -0.005200000000000001    46.31948095959994
0                         -0.0053                  115.85558977996101
5.0E-4                    -0.0053                  115.85224776796522
0.001                     -0.0053                  115.84890582329578
0.0015                    -0.0053                  115.8455639459582
0.002                     -0.0053                  115.84222213595854
0.0025                    -0.0053                  115.8388803933026
0.003                     -0.0053                  115.83553871799612
0.0035                    -0.0053                  115.83219711004506
0.004                     -0.0053                  115.8288555694551
0.0045000000000000005     -0.0053                  115.82551409623214
0.005                     -0.0053                  115.82217269038205
0.0055                    -0.0053                  115.81883135191057
0.006                     -0.0053                  115.81549008082368
0.006500000000000001      -0.0053                  103.59857782793289
0.007                     -0.0053                  103.59939525902836
0.0075                    -0.0053                  103.60021289386985
0.008                     -0.0053                  255.5844604757173
0.0085                    -0.0053                  234.46941644480793
0.009000000000000001      -0.0053                  215.70108680298227
0.0095                    -0.0053                  198.9089890846715
0.01                      -0.0053                  183.79674280512288
0.0105                    -0.0053                  170.1244268862424
0.011                     -0.0053                  157.6957488211565
0.0115                    -0.0053                  146.34856116223898
0.012                     -0.0053                  135.94774906122677
0.0125                    -0.0053                  126.37982500473294
0.013000000000000001      -0.0053                  117.5487711617793
0.0135                    -0.0053                  109.37280594610111
0.014                     -0.0053                  101.78184380934526
0.0145                    -0.0053                  94.715481022763
0.015                     -0.0053                  88.12138482894436
0.0155                    -0.0053                  81.95399502311513
0.016                     -0.0053                  76.17346980546867
0.0165                    -0.0053                  70.74482433198594
0.017                     -0.0053                  65.63722261095354
0.0175                    -0.0053                  60.82339250691161
0.018000000000000002      -0.0053                  56.27914049922052
0.0185                    -0.0053                  51.98294813194862
0.019                     -0.0053                  47.91563624140015
0.0195                    -0.0053                  44.06008641856346
0.02                      -0.0053                  40.4010120538136
0.0205                    -0.0053                  36.92477401517151
0.021                     -0.0053                  33.61923887572591
0.021500000000000002      -0.0053                  30.473681126312762
0.022                     -0.0053                  27.478735807634525
0.0225                    -0.0053                  24.626415971781146
0.023                     -0.0053                  21.910223262714045
0.0235                    -0.0053                  19.32540569444329
0.024                     -0.0053                  16.869467288886607
0.0245                    -0.0053                  14.54313833615133
0.025                     -0.0053                  12.352238340105952
0.025500000000000002      -0.0053                  10.311354595022209
0.026000000000000002      -0.0053                  8.451307361764904
0.0265                    -0.0053                  6.834124970801113
0.027                     -0.0053                  5.578301153700678
0.0275                    -0.0053                  4.870656392994737
0.028                     -0.0053                  4.866498929844583
0.0285                    -0.0053                  5.499326707125676
0.029                     -0.0053                  6.536514910554874
0.029500000000000002      -0.0053                  7.779762904086625
0.03                      -0.0053                  9.115423414688395
0.0305                    -0.0053                  10.48480449028683
0.031                     -0.0053                  11.857484840970894
0.0315                    -0.0053                  13.217234107083968
0.032                     -0.0053                  14.555192994832911
0.0325                    -0.0053                  15.866512812226713
0.033                     -0.0053                  17.148624901549862
0.0335                    -0.0053                  18.400305377287484
0.034                     -0.0053                  19.62114635225357
0.0345                    -0.0053                  20.811244822155565
0.035                     -0.0053                  21.971013229184706
0.035500000000000004      -0.0053                  23.10106072936246
0.036000000000000004      -0.0053                  24.20211697255828
0.0365                    -0.0053                  25.274982223979215
0.037                     -0.0053                  26.32049424146335
0.0375                    -0.0053                  27.339506057422085
0.038                     -0.0053                  28.33287099920831
0.0385                    -0.0053                  29.301432596218817
0.039                     -0.0053                  30.24601783346828
0.0395                    -0.0053                  31.167432723872835
0.04                      -0.0053                  32.06645950202246
0.0405                    -0.0053                  32.94385495937036
0.041                     -0.0053                  33.800349586120504
0.0415                    -0.0053                  34.63664728359497
0.042                     -0.0053                  35.45342547894579
0.0425                    -0.0053                  36.25133552141391
0.043000000000000003      -0.0053                  37.03100327274342
0.043500000000000004      -0.0053                  37.79302982839722
0.044                     -0.0053                  38.537992323186586
0.0445                    -0.0053                  39.266444787585925
0.045                     -0.0053                  39.97891903003749
0.0455                    -0.0053                  40.675925527272774
0.046                     -0.0053                  41.35795430966074
0.0465                    -0.0053                  42.025475832298966
0.047                     -0.0053                  42.6789418252912
0.0475                    -0.0053                  43.31878611869044
0.048                     -0.0053                  43.94542543920228
0.0485                    -0.0053                  44.559260176820665
0.049                     -0.0053                  45.16067512042985
0.0495                    -0.0053                  45.75004016206048
0.05                      -0.0053                  46.32771096999411
0                         -0.0054                  115.85449941459648
5.0E-4                    -0.0054                  115.85115740185472
0.001                     -0.0054                  115.84781545643985
0.0015                    -0.0054                  115.84447357835757
0.002                     -0.0054                  115.84113176761377
0.0025                    -0.0054                  115.83779002421423
0.003                     -0.0054                  115.83444834816481
0.0035                    -0.0054                  115.83110673947132
0.004                     -0.0054                  115.82776519813962
0.0045000000000000005     -0.0054                  115.82442372417539
0.005                     -0.0054                  115.82108231758473
0.0055                    -0.0054                  115.81774097837325
0.006                     -0.0054                  115.81439970654695
0.006500000000000001      -0.0054                  103.59677396961396
0.007                     -0.0054                  103.5975913839273
0.0075                    -0.0054                  103.59840900199032
0.008                     -0.0054                  255.5234097425274
0.0085                    -0.0054                  234.41206681203548
0.009000000000000001      -0.0054                  215.64702738494466
0.0095                    -0.0054                  198.85787391124765
0.01                      -0.0054                  183.74827784470295
0.0105                    -0.0054                  170.07836015848994
0.011                     -0.0054                  157.65186275849987
0.0115                    -0.0054                  146.30666663316057
0.012                     -0.0054                  135.9076806399264
0.0125                    -0.0054                  126.34143718883989
0.013000000000000001      -0.0054                  117.51193531974455
0.0135                    -0.0054                  109.33740783211962
0.014                     -0.0054                  101.74778152536248
0.0145                    -0.0054                  94.68266333584855
0.015                     -0.0054                  88.0897297735665
0.0155                    -0.0054                  81.92342873505831
0.016                     -0.0054                  76.14392554538732
0.0165                    -0.0054                  70.71624166643528
0.017                     -0.0054                  65.60954672647047
0.0175                    -0.0054                  60.79657363799094
0.018000000000000002      -0.0054                  56.253133457593385
0.0185                    -0.0054                  51.95771192810119
0.019                     -0.0054                  47.891133795577986
0.0195                    -0.0054                  44.03628436365919
0.02                      -0.0054                  40.37788064064943
0.0205                    -0.0054                  36.90228714160095
0.021                     -0.0054                  33.59737427834408
0.021500000000000002      -0.0054                  30.452420801290746
0.022                     -0.0054                  27.45806677550163
0.0225                    -0.0054                  24.606331586520476
0.023                     -0.0054                  21.89072542483511
0.0235                    -0.0054                  19.306508636125027
0.024                     -0.0054                  16.851204223220638
0.0245                    -0.0054                  14.525573578015875
0.025                     -0.0054                  12.335490382590864
0.025500000000000002      -0.0054                  10.295641991228521
0.026000000000000002      -0.0054                  8.43704236664368
0.0265                    -0.0054                  6.822096330519747
0.027                     -0.0054                  5.569928986764181
0.0275                    -0.0054                  4.86781676608026
0.028                     -0.0054                  4.869908769965924
0.0285                    -0.0054                  5.507467794419367
0.029                     -0.0054                  6.547361603072059
0.029500000000000002      -0.0054                  7.791993003355521
0.03                      -0.0054                  9.128330689845928
0.0305                    -0.0054                  10.498019037540573
0.031                     -0.0054                  11.870805990848627
0.0315                    -0.0054                  13.230548094442952
0.032                     -0.0054                  14.568432812130094
0.0325                    -0.0054                  15.879637886829569
0.033                     -0.0054                  17.161610298357676
0.0335                    -0.0054                  18.413135781254653
0.034                     -0.0054                  19.633812565000593
0.0345                    -0.0054                  20.823741641740888
0.035                     -0.0054                  21.98333812256091
0.035500000000000004      -0.0054                  23.113212976148784
0.036000000000000004      -0.0054                  24.2140970984358
0.0365                    -0.0054                  25.286791617227838
0.037                     -0.0054                  26.3321348883758
0.0375                    -0.0054                  27.350980356727707
0.038                     -0.0054                  28.3441816300461
0.0385                    -0.0054                  29.312582423082
0.039                     -0.0054                  30.257009837128937
0.0395                    -0.0054                  31.178269950818002
0.04                      -0.0054                  32.0771450272237
0.0405                    -0.0054                  32.954391858833134
0.041                     -0.0054                  33.81074091659391
0.0415                    -0.0054                  34.64689606768
0.042                     -0.0054                  35.46353469419207
0.0425                    -0.0054                  36.26130809245428
0.043000000000000003      -0.0054                  37.04084206575723
0.043500000000000004      -0.0054                  37.802737647301875
0.044                     -0.0054                  38.54757190719589
0.0445                    -0.0054                  39.275898809791705
0.045                     -0.0054                  39.988250096775126
0.0455                    -0.0054                  40.68513617809849
0.046                     -0.0054                  41.36704701779642
0.0465                    -0.0054                  42.03445300541567
0.047                     -0.0054                  42.68780580655364
0.0475                    -0.0054                  43.3275391880143
0.048                     -0.0054                  43.954069814640604
0.0485                    -0.0054                  44.56779801604818
0.049                     -0.0054                  45.16910852228962
0.0495                    -0.0054                  45.75837116817918
0.05                      -0.0054                  46.335941566377045
0                         -0.0055000000000000005   115.85340904924018
5.0E-4                    -0.0055000000000000005   115.85006703575247
0.001                     -0.0055000000000000005   115.8467250895923
0.0015                    -0.0055000000000000005   115.84338321076524
0.002                     -0.0055000000000000005   115.84004139927725
0.0025                    -0.0055000000000000005   115.83669965513411
0.003                     -0.0055000000000000005   115.83335797834167
0.0035                    -0.0055000000000000005   115.83001636890585
0.004                     -0.0055000000000000005   115.82667482683229
0.0045000000000000005     -0.0055000000000000005   115.8233333521269
0.005                     -0.0055000000000000005   115.81999194479556
0.0055                    -0.0055000000000000005   115.81665060484418
0.006                     -0.0055000000000000005   115.81330933227825
0.006500000000000001      -0.0055000000000000005   115.80996812710399
0.007                     -0.0055000000000000005   103.59578751020815
0.0075                    -0.0055000000000000005   103.5966051114922
0.008                     -0.0055000000000000005   255.462355375428
0.0085                    -0.0055000000000000005   234.35471376084766
0.009000000000000001      -0.0055000000000000005   215.5929647401932
0.0095                    -0.0055000000000000005   198.80675568315442
0.01                      -0.0055000000000000005   183.69980998457632
0.0105                    -0.0055000000000000005   170.03229067174018
0.011                     -0.0055000000000000005   157.6079740652058
0.0115                    -0.0055000000000000005   146.26476959094896
0.012                     -0.0055000000000000005   135.86760981376196
0.0125                    -0.0055000000000000005   126.30304706837538
0.013000000000000001      -0.0055000000000000005   117.47509726629985
0.0135                    -0.0055000000000000005   109.30200759379557
0.014                     -0.0055000000000000005   101.71371719881336
0.0145                    -0.0055000000000000005   94.64984368351074
0.015                     -0.0055000000000000005   88.05807282602846
0.0155                    -0.0055000000000000005   81.89286062487025
0.016                     -0.0055000000000000005   76.11437953054688
0.0165                    -0.0055000000000000005   70.68765731158969
0.017                     -0.0055000000000000005   65.58186921682153
0.0175                    -0.0055000000000000005   60.769753207610755
0.018000000000000002      -0.0055000000000000005   56.22712491856181
0.0185                    -0.0055000000000000005   51.93247429245449
0.019                     -0.0055000000000000005   47.86662998642612
0.0195                    -0.0055000000000000005   44.012481018566625
0.02                      -0.0055000000000000005   40.354748017511106
0.0205                    -0.0055000000000000005   36.87979914872861
0.021                     -0.0055000000000000005   33.575508667516225
0.021500000000000002      -0.0055000000000000005   30.43115959095461
0.022                     -0.0055000000000000005   27.437397019106445
0.0225                    -0.0055000000000000005   24.586246687686568
0.023                     -0.0055000000000000005   21.87122736074225
0.0235                    -0.0055000000000000005   19.287611761311553
0.024                     -0.0055000000000000005   16.83294195354639
0.0245                    -0.0055000000000000005   14.50801057937995
0.025                     -0.0055000000000000005   12.318745786528686
0.025500000000000002      -0.0055000000000000005   10.279935570491528
0.026000000000000002      -0.0055000000000000005   8.422788785645258
0.0265                    -0.0055000000000000005   6.810088939977417
0.027                     -0.0055000000000000005   5.561594511779429
0.0275                    -0.0055000000000000005   4.865031092700684
0.028                     -0.0055000000000000005   4.873369955030344
0.0285                    -0.0055000000000000005   5.5156428421245325
0.029                     -0.0055000000000000005   6.5582278271320344
0.029500000000000002      -0.0055000000000000005   7.804234468759394
0.03                      -0.0055000000000000005   9.141245029331142
0.0305                    -0.0055000000000000005   10.511238320806049
0.031                     -0.0055000000000000005   11.88413054848891
0.0315                    -0.0055000000000000005   13.243864689054092
0.032                     -0.0055000000000000005   14.58167472916906
0.0325                    -0.0055000000000000005   15.892764724602332
0.033                     -0.0055000000000000005   17.17459722606722
0.0335                    -0.0055000000000000005   18.425967550059475
0.034                     -0.0055000000000000005   19.646480020066775
0.0345                    -0.0055000000000000005   20.836239610640295
0.035                     -0.0055000000000000005   21.995664092797828
0.035500000000000004      -0.0055000000000000005   23.12536624203699
0.036000000000000004      -0.0055000000000000005   24.226078196363652
0.0365                    -0.0055000000000000005   25.298601943432594
0.037                     -0.0055000000000000005   26.343776435203186
0.0375                    -0.0055000000000000005   27.362455527565555
0.038                     -0.0055000000000000005   28.355493107672707
0.0385                    -0.0055000000000000005   29.323733074878934
0.039                     -0.0055000000000000005   30.26800264620166
0.0395                    -0.0055000000000000005   31.189107965542426
0.04                      -0.0055000000000000005   32.08783132413951
0.0405                    -0.0055000000000000005   32.96492951524246
0.041                     -0.0055000000000000005   33.82113299035206
0.0415                    -0.0055000000000000005   34.65714558231318
0.042                     -0.0055000000000000005   35.47364462804963
0.0425                    -0.0055000000000000005   36.2712813708723
0.043000000000000003      -0.0055000000000000005   37.05068155551998
0.043500000000000004      -0.0055000000000000005   37.812446152864766
0.044                     -0.0055000000000000005   38.55715216824579
0.0445                    -0.0055000000000000005   39.28535349984494
0.045                     -0.0055000000000000005   39.99758182254706
0.0455                    -0.0055000000000000005   40.694347479498525
0.046                     -0.0055000000000000005   41.376140368354626
0.0465                    -0.0055000000000000005   42.0434308130889
0.047                     -0.0055000000000000005   42.69667041478102
0.0475                    -0.0055000000000000005   43.336292876952484
0.048                     -0.0055000000000000005   43.96271480256961
0.0485                    -0.0055000000000000005   44.57633646085088
0.049                     -0.0055000000000000005   45.1775425230172
0.0495                    -0.0055000000000000005   45.76670276663415
0.05                      -0.0055000000000000005   46.34417274874175
0                         -0.0056                  115.85231868389214
5.0E-4                    -0.0056                  115.84897666965854
0.001                     -0.0056                  115.84563472275292
0.0015                    -0.0056                  115.84229284318108
0.002                     -0.0056                  115.83895103094899
0.0025                    -0.0056                  115.83560928606224
0.003                     -0.0056                  115.83226760852678
0.0035                    -0.0056                  115.82892599834845
0.004                     -0.0056                  115.82558445553306
0.0045000000000000005     -0.0056                  115.8222429800865
0.005                     -0.0056                  115.81890157201451
0.0055                    -0.0056                  115.81556023132298
0.006                     -0.0056                  115.81221895801772
0.006500000000000001      -0.0056                  115.80887775210456
0.007                     -0.0056                  103.59398363787116
0.0075                    -0.0056                  279.31975664947225
0.008                     -0.0056                  255.40129737435038
0.0085                    -0.0056                  234.29735729118656
0.009000000000000001      -0.0056                  215.53889886873782
0.0095                    -0.0056                  198.75563440029543
0.01                      -0.0056                  183.6513392248534
0.0105                    -0.0056                  169.9862184260085
0.011                     -0.0056                  157.56408274117265
0.0115                    -0.0056                  146.2228700356248
0.012                     -0.0056                  135.82753658282388
0.0125                    -0.0056                  126.26465464333461
0.013000000000000001      -0.0056                  117.43825700150536
0.0135                    -0.0056                  109.26660523113982
0.014                     -0.0056                  101.67965082974015
0.0145                    -0.0056                  94.61702206579878
0.015                     -0.0056                  88.02641398641066
0.0155                    -0.0056                  81.86229069259983
0.016                     -0.0056                  76.08483176103002
0.0165                    -0.0056                  70.65907126751455
0.017                     -0.0056                  65.55419008211152
0.0175                    -0.0056                  60.74293121585505
0.018000000000000002      -0.0056                  56.201114882320915
0.0185                    -0.0056                  51.90723522520341
0.019                     -0.0056                  47.84212481419585
0.0195                    -0.0056                  43.98867638362384
0.02                      -0.0056                  40.331614184858864
0.0205                    -0.0056                  36.857310037112256
0.021                     -0.0056                  33.55364204402993
0.021500000000000002      -0.0056                  30.409897496343852
0.022                     -0.0056                  27.416726539872194
0.0225                    -0.0056                  24.56616127725019
0.023                     -0.0056                  21.851729073319095
0.0235                    -0.0056                  19.26871507433373
0.024                     -0.0056                  16.81468048658941
0.0245                    -0.0056                  14.490449351243274
0.025                     -0.0056                  12.302004570828121
0.025500000000000002      -0.0056                  10.264235367164847
0.026000000000000002      -0.0056                  8.408546683838306
0.0265                    -0.0056                  6.798102920100212
0.027                     -0.0056                  5.553297908257479
0.0275                    -0.0056                  4.862299476362951
0.028                     -0.0056                  4.876882386058921
0.0285                    -0.0056                  5.523851708255751
0.029                     -0.0056                  6.5691134929349495
0.029500000000000002      -0.0056                  7.816487252677506
0.03                      -0.0056                  9.154166408010123
0.0305                    -0.0056                  10.524462326235321
0.031                     -0.0056                  11.897458505862534
0.0315                    -0.0056                  13.25718388602817
0.032                     -0.0056                  14.594918742837649
0.0325                    -0.0056                  15.905893323485738
0.033                     -0.0056                  17.187585683269855
0.0335                    -0.0056                  18.438800682725187
0.034                     -0.0056                  19.65914871674812
0.0345                    -0.0056                  20.84873872833091
0.035                     -0.0056                  22.007991139515113
0.035500000000000004      -0.0056                  23.13752052672499
0.036000000000000004      -0.0056                  24.238060266104096
0.0365                    -0.0056                  25.310413202423703
0.037                     -0.0056                  26.355418881812174
0.0375                    -0.0056                  27.373931569823565
0.038                     -0.0056                  28.36680543199485
0.0385                    -0.0056                  29.334884551543436
0.039                     -0.0056                  30.278996260629523
0.0395                    -0.0056                  31.199946768005542
0.04                      -0.0056                  32.09851839273485
0.0405                    -0.0056                  32.975467928567134
0.041                     -0.0056                  33.83152580736065
0.0415                    -0.0056                  34.66739582747
0.042                     -0.0056                  35.483755280502784
0.0425                    -0.0056                  36.28125535665282
0.043000000000000003      -0.0056                  37.06052174201906
0.043500000000000004      -0.0056                  37.82215534507295
0.044                     -0.0056                  38.566733106329664
0.0445                    -0.0056                  39.294808857737834
0.045                     -0.0056                  40.006914207351684
0.0455                    -0.0056                  40.703559431460356
0.046                     -0.0056                  41.38523436133034
0.0465                    -0.0056                  42.05240925532168
0.047                     -0.0056                  42.70553564996797
0.0475                    -0.0056                  43.34504718550211
0.048                     -0.0056                  43.97136040298709
0.0485                    -0.0056                  44.58487551123075
0.049                     -0.0056                  45.18597712260686
0.0495                    -0.0056                  45.77503495742604
0.05                      -0.0056                  46.35240451709066
0                         -0.0057                  115.85122831855233
5.0E-4                    -0.0057                  115.84788630357278
0.001                     -0.0057                  115.84454435592178
0.0015                    -0.0057                  115.84120247560517
0.002                     -0.0057                  115.83786066262881
0.0025                    -0.0057                  115.83451891699845
0.003                     -0.0057                  115.83117723872006
0.0035                    -0.0057                  115.82783562779932
0.004                     -0.0057                  115.82449408424216
0.0045000000000000005     -0.0057                  115.82115260805428
0.005                     -0.0057                  115.81781119924163
0.0055                    -0.0057                  115.81446985781004
0.006                     -0.0057                  115.8111285837653
0.006500000000000001      -0.0057                  115.80778737711324
0.007                     -0.0057                  103.5921797669163
0.0075                    -0.0057                  279.25450007584874
0.008                     -0.0057                  255.34023573930287
0.0085                    -0.0057                  234.2399974030601
0.009000000000000001      -0.0057                  215.48482977082554
0.0095                    -0.0057                  198.70451006278907
0.01                      -0.0057                  183.60286556549818
0.0105                    -0.0057                  169.94014342130922
0.011                     -0.0057                  157.52018878649787
0.0115                    -0.0057                  146.18096796724325
0.012                     -0.0057                  135.78746094710115
0.0125                    -0.0057                  126.22625991377554
0.013000000000000001      -0.0057                  117.40141452536349
0.0135                    -0.0057                  109.23120074424156
0.014                     -0.0057                  101.64558241813712
0.0145                    -0.0057                  94.58419848276381
0.015                     -0.0057                  87.99475325475083
0.0155                    -0.0057                  81.83171893831855
0.016                     -0.0057                  76.05528223693936
0.0165                    -0.0057                  70.6304835342924
0.017                     -0.0057                  65.52650932251021
0.0175                    -0.0057                  60.71610766293329
0.018000000000000002      -0.0057                  56.175103349020944
0.0185                    -0.0057                  51.88199472659738
0.019                     -0.0057                  47.81761827920485
0.0195                    -0.0057                  43.96487045918136
0.02                      -0.0057                  40.30847914311714
0.0205                    -0.0057                  36.83481980736806
0.021                     -0.0057                  33.53177440865263
0.021500000000000002      -0.0057                  30.388634518491198
0.022                     -0.0057                  27.396055339236092
0.0225                    -0.0057                  24.546075357226503
0.023                     -0.0057                  21.83223056545922
0.0235                    -0.0057                  19.249818579540083
0.024                     -0.0057                  16.79641982912061
0.0245                    -0.0057                  14.472889904665792
0.025                     -0.0057                  12.285266754549099
0.025500000000000002      -0.0057                  10.248541415829157
0.026000000000000002      -0.0057                  8.394316126668517
0.0265                    -0.0057                  6.786138392487731
0.027                     -0.0057                  5.545039356017947
0.0275                    -0.0057                  4.859622019005522
0.028                     -0.0057                  4.8804459627397705
0.0285                    -0.0057                  5.532094251045821
0.029                     -0.0057                  6.580018511114158
0.029500000000000002      -0.0057                  7.828751307734805
0.03                      -0.0057                  9.16709480086596
0.0305                    -0.0057                  10.537691040038396
0.031                     -0.0057                  11.910789854969956
0.0315                    -0.0057                  13.270505680476107
0.032                     -0.0057                  14.608164850029
0.0325                    -0.0057                  15.919023681435984
0.033                     -0.0057                  17.200575668572903
0.0335                    -0.0057                  18.451635178269274
0.034                     -0.0057                  19.671818654338573
0.0345                    -0.0057                  20.86123899430598
0.035                     -0.0057                  22.020319262329334
0.035500000000000004      -0.0057                  23.14967582993022
0.036000000000000004      -0.0057                  24.25004330744112
0.0365                    -0.0057                  25.322225394027715
0.037                     -0.0057                  26.367062228066853
0.0375                    -0.0057                  27.38540848340088
0.038                     -0.0057                  28.378118602938983
0.0385                    -0.0057                  29.346036853005415
0.039                     -0.0057                  30.289990680356063
0.0395                    -0.0057                  31.21078635815795
0.04                      -0.0057                  32.109206232965626
0.0405                    -0.0057                  32.98600709878138
0.041                     -0.0057                  33.84191936760156
0.0415                    -0.0057                  34.67764680313155
0.042                     -0.0057                  35.49386665154146
0.0425                    -0.0057                  36.291230049782875
0.043000000000000003      -0.0057                  37.07036262524139
0.043500000000000004      -0.0057                  37.83186522391789
0.044                     -0.0057                  38.57631472143322
0.0445                    -0.0057                  39.30426488346052
0.045                     -0.0057                  40.016247251177504
0.0455                    -0.0057                  40.71277203398782
0.046                     -0.0057                  41.39432899671672
0.0465                    -0.0057                  42.061388332105174
0.047                     -0.0057                  42.714401512113234
0.0475                    -0.0057                  43.35380211365797
0.048                     -0.0057                  43.980006615888556
0.0485                    -0.0057                  44.593415167187935
0.049                     -0.0057                  45.194412321057115
0.0495                    -0.0057                  45.78336774055131
0.05                      -0.0057                  46.36063687142459
0                         -0.0058000000000000005   115.85013795322085
5.0E-4                    -0.0058000000000000005   115.84679593749527
0.001                     -0.0058000000000000005   115.84345398909898
0.0015                    -0.0058000000000000005   115.84011210803757
0.002                     -0.0058000000000000005   115.83677029431695
0.0025                    -0.0058000000000000005   115.833428547943
0.003                     -0.0058000000000000005   115.83008686892153
0.0035                    -0.0058000000000000005   115.82674525725835
0.004                     -0.0058000000000000005   115.82340371295929
0.0045000000000000005     -0.0058000000000000005   115.82006223603015
0.005                     -0.0058000000000000005   115.81672082647692
0.0055                    -0.0058000000000000005   115.81337948430526
0.006                     -0.0058000000000000005   115.81003820952104
0.006500000000000001      -0.0058000000000000005   115.80669700213002
0.007                     -0.0058000000000000005   103.59037589734368
0.0075                    -0.0058000000000000005   279.1892396243015
0.008                     -0.0058000000000000005   255.27917047029314
0.0085                    -0.0058000000000000005   234.18263409654324
0.009000000000000001      -0.0058000000000000005   215.43075744617022
0.0095                    -0.0058000000000000005   198.65338267059383
0.01                      -0.0058000000000000005   183.55438900657114
0.0105                    -0.0058000000000000005   169.89406565765813
0.011                     -0.0058000000000000005   157.47629220111844
0.0115                    -0.0058000000000000005   146.13906338582535
0.012                     -0.0058000000000000005   135.74738290665073
0.0125                    -0.0058000000000000005   126.18786287966451
0.013000000000000001      -0.0058000000000000005   117.36456983790622
0.0135                    -0.0058000000000000005   109.19579413313663
0.014                     -0.0058000000000000005   101.61151196407141
0.0145                    -0.0058000000000000005   94.55137293450143
0.015                     -0.0058000000000000005   87.96309063110937
0.0155                    -0.0058000000000000005   81.8011453621163
0.016                     -0.0058000000000000005   76.02573095832203
0.0165                    -0.0058000000000000005   70.60189411205869
0.017                     -0.0058000000000000005   65.49882693809032
0.0175                    -0.0058000000000000005   60.689282548946636
0.018000000000000002      -0.0058000000000000005   56.149090318872034
0.0185                    -0.0058000000000000005   51.85675279686043
0.019                     -0.0058000000000000005   47.7931103816913
0.0195                    -0.0058000000000000005   43.94106324561592
0.02                      -0.0058000000000000005   40.28534289275977
0.0205                    -0.0058000000000000005   36.812328460046224
0.021                     -0.0058000000000000005   33.509905762144285
0.021500000000000002      -0.0058000000000000005   30.367370658441665
0.022                     -0.0058000000000000005   27.37538341859081
